doi,halId
10.1073/pnas.1812984115,hal-02137509
10.1073/pnas.1818897116,
10.1073/pnas.1900194116,hal-02272161
10.1073/pnas.1901214116,hal-02160991
10.1073/pnas.2004139117,
10.1074/jbc.m114.590281,
10.1074/jbc.m117.809798,
10.1074/jbc.m807178200,
10.1075/li.38.1.02gre,
10.1075/msw.5.2.01deb,
10.1075/pbns.278,
10.1080/00015458.2006.11679889,
10.1080/00016489.2018.1429654,
10.1080/00033790.2014.894326,
10.1080/00036846.2015.1021463,
10.1080/00036846.2016.1226490,
10.1080/00036846.2019.1693016,hal-02509833
10.1080/00168890.2016.1166843,
10.1080/00207543.2018.1433341,
10.1080/00207721.2014.886741,
10.1080/00213624.2015.1105030,
10.1080/00213624.2015.1106200,
10.1080/00218839.2016.1180017,
10.1080/00220388.2016.1208174,
10.1080/0022250x.2015.1077240,
10.1080/00268976.2015.1015638,
10.1080/00268976.2015.1046526,
10.1080/00268976.2015.1046527,
10.1080/00268976.2016.1154619,
10.1080/00268976.2016.1269966,
10.1080/00268976.2017.1390616,
10.1080/00324728.2019.1694166,
10.1080/00346764.2016.1171386,
10.1080/00393630.2019.1655261,
10.1080/00758914.2017.1279495,
10.1080/00927872.2014.893729,
10.1080/01411594.2017.1323083,hal-02893842
10.1080/01419870.2015.1005650,
10.1080/01419870.2015.1131317,
10.1080/01431161.2016.1222102,insu-01368415
10.1080/01431161.2018.1465613,hal-02975971
10.1080/01439685.2018.1459025,
10.1080/01441647.2018.1518937,hal-01877042
10.1080/01621459.2017.1415904,hal-02957752
10.1080/01621459.2017.1419138,hal-02976524
10.1080/01691864.2015.1013057,
10.1080/01977261.2016.1149654,
10.1080/02331888.2016.1259810,
10.1080/02331888.2016.1266985,
10.1080/02640414.2016.1194525,
10.1080/02687038.2014.971220,
10.1080/02699050500309700,
10.1080/02699052.2016.1201593,
10.1080/02699052.2017.1370554,
10.1080/02699052.2018.1524931,hal-02566763
10.1080/02699052.2018.1531309,
10.1080/02699052.2018.1533143,
10.1080/02699052.2018.1539869,hal-02570790
10.1080/02699052.2019.1631485,
10.1080/02699052.2020.1725982,
10.1080/02699931.2015.1132682,
10.1080/02770903.2018.1426768,
10.1080/02786826.2019.1608901,hal-02157535
10.1080/02791072.2018.1508790,
10.1080/0284186x.2017.1348623,
10.1080/0284186x.2019.1649458,
10.1080/03004279.2015.1020643,
10.1080/03007995.2017.1310092,
10.1080/03007995.2019.1565709,
10.1080/03007995.2019.1574507,
10.1080/03009742.2018.1506822,
10.1080/03014460.2020.1714729,
10.1080/03069885.2018.1483006,
10.1080/03081087.2015.1071316,hal-01690912
10.1080/03081087.2015.1083526,hal-01690994
10.1080/03081087.2016.1202187,hal-01691049
10.1080/03461238.2013.864326,hal-01312987
10.1080/03610926.2013.784998,hal-02063528
10.1080/03610926.2013.823204,hal-00733240
10.1080/03610926.2014.935434,
10.1080/03610926.2019.1584313,hal-02065682
10.1080/07053436.2018.1482670,
10.1080/07053436.2019.1625550,
10.1080/07055900.2013.830078,hal-00870371
10.1080/07347332.2018.1529009,
10.1080/07350015.2015.1026774,
10.1080/07357907.2018.1491588,
10.1080/07360932.2015.1043928,
10.1080/07391102.2015.1135822,hal-01457194
10.1080/07420528.2017.1324472,
10.1080/07420528.2017.1332071,hal-01753158
10.1080/0803706x.2017.1343497,
10.1080/08880018.2016.1204400,
10.1080/08927022.2015.1030645,
10.1080/08935696.2016.1243627,
10.1080/09205071.2018.1523027,insu-01983616
10.1080/09273948.2019.1629462,
10.1080/09297049.2017.1296122,hal-02566740
10.1080/09500340.2016.1266708,
10.1080/09513590.2019.1588874,
10.1080/09513590.2020.1825669,
10.1080/09535314.2018.1520691,hal-01880305
10.1080/09540121.2016.1164805,
10.1080/09540121.2016.1191600,
10.1080/09540121.2017.1420136,
10.1080/09540121.2018.1426825,
10.1080/09540121.2018.1516281,hal-01989803
10.1080/09540121.2018.1554240,
10.1080/09540121.2019.1576842,
10.1080/09553002.2017.1337278,
10.1080/09553002.2019.1642544,
10.1080/09553002.2019.1665209,
10.1080/09602011.2014.990907,
10.1080/09602011.2017.1372296,
10.1080/09612025.2014.920671,
10.1080/09638288.2016.1193229,
10.1080/09638288.2017.1312568,
10.1080/09638288.2017.1325522,
10.1080/09638288.2017.1327992,
10.1080/09638288.2019.1594398,
10.1080/09639489.2015.1014897,halshs-01150099
10.1080/09639489.2016.1197895,
10.1080/09640568.2013.862492,
10.1080/09640568.2016.1155976,hal-01743631
10.1080/09645292.2015.1117580,
10.1080/09853111.2016.1228037,
10.1080/10255842.2014.931650,
10.1080/10255842.2020.1714968,hal-03017979
10.1080/10256016.2016.1229667,hal-01495855
10.1080/10428194.2017.1307357,
10.1080/10428194.2017.1357170,
10.1080/10428194.2017.1397666,
10.1080/10428194.2018.1459611,
10.1080/10428194.2019.1605067,
10.1080/10428194.2019.1627539,
10.1080/10428194.2019.1650175,
10.1080/10428194.2020.1834090,
10.1080/10438599.2016.1165714,
10.1080/10439463.2015.1046454,
10.1080/10439463.2016.1194837,halshs-01580549
10.1080/10439463.2016.1240172,
10.1080/10455752.2014.999102,
10.1080/10543406.2017.1295249,
10.1080/10543406.2018.1535503,
10.1080/10715762.2016.1241878,
10.1080/10749357.2018.1536023,hal-02506537
10.1080/1206212x.2002.11441672,
10.1080/13501674.2015.1047702,
10.1080/13504622.2016.1249456,
10.1080/13506129.2019.1641078,
10.1080/13543776.2016.1206080,
10.1080/1354750x.2016.1204010,
10.1080/13554794.2016.1205098,
10.1080/13600826.2019.1598948,
10.1080/13607863.2014.955458,
10.1080/13625187.2017.1410881,hal-02517298
10.1080/13625187.2018.1506100,
10.1080/13625187.2018.1526897,
10.1080/13625187.2018.1535653,
10.1080/13645145.2016.1220660,hal-01871972
10.1080/1369183x.2014.960820,
10.1080/13696998.2017.1366324,hal-02432872
10.1080/13696998.2019.1590841,
10.1080/13696998.2019.1594837,
10.1080/13697137.2018.1446931,
10.1080/13803395.2015.1026802,
10.1080/13803395.2017.1411468,
10.1080/13803395.2018.1483486,hal-02019651
10.1080/13814788.2017.1422176,hal-02454673
10.1080/13814788.2018.1546282,
10.1080/13814788.2018.1561849,
10.1080/13876988.2019.1599159,
10.1080/14631377.2015.1084709,
10.1080/14686996.2018.1433439,hal-01972836
10.1080/14693062.2015.1119097,
10.1080/14693062.2018.1482823,
10.1080/14697688.2013.808374,
10.1080/14697688.2014.931719,
10.1080/14697688.2016.1190031,
10.1080/14697688.2017.1403132,hal-02399477
10.1080/14697688.2019.1591631,hal-02392863
10.1080/14737140.2017.1298446,
10.1080/14737159.2019.1631799,
10.1080/14737175.2020.1730816,
10.1080/14740338.2016.1226281,
10.1080/1475262x.2016.1210769,
10.1080/14756366.2018.1461097,hal-02169774
10.1080/14767058.2016.1213807,
10.1080/14767058.2019.1698542,
10.1080/14767058.2020.1731461,
10.1080/14787210.2016.1236686,
10.1080/14787210.2021.1846522,
10.1080/15265161.2015.1103811,hal-01893149
10.1080/15287390701236397,
10.1080/15287394.2017.1359127,
10.1080/15332640.2017.1355765,
10.1080/15366367.2016.1224966,
10.1080/15376494.2015.1121526,
10.1080/15376494.2017.1387319,
10.1080/15376494.2017.1410903,
10.1080/15384101.2015.1100776,hal-02975507
10.1080/15397734.2019.1665541,
10.1080/15412555.2017.1421151,
10.1080/1550428x.2015.1040530,
10.1080/15534510.2016.1259656,
10.1080/15563650.2017.1422510,
10.1080/15563650.2018.1519193,hal-02451285
10.1080/15563650.2020.1736298,
10.1080/15568318.2014.885620,
10.1080/15592294.2019.1668739,
10.1080/15592294.2020.1834924,
10.1080/15622975.2016.1208840,hal-01372398
10.1080/15622975.2016.1213881,
10.1080/15622975.2018.1510185,
10.1080/15622975.2018.1563721,
10.1080/15685551.2016.1239175,hal-01519089
10.1080/16000870.2017.1299397,
10.1080/16000870.2017.1338885,insu-01729993
10.1080/16000870.2018.1554413,hal-01759822
10.1080/16000889.2017.1302670,
10.1080/16000889.2017.1325723,hal-02903707
10.1080/17400309.2015.1108818,
10.1080/17405629.2016.1201474,
10.1080/17409292.2016.1177352,
10.1080/17409292.2016.1216629,
10.1080/17409292.2016.1217676,
10.1080/17425247.2019.1649252,hal-02285187
10.1080/17439760.2014.936964,
10.1080/17441692.2014.989533,
10.1080/17441692.2014.998697,
10.1080/17445647.2014.927128,
10.1080/1744666x.2016.1237288,hal-01824492
10.1080/1744666x.2017.1333423,
10.1080/1744666x.2017.1398082,
10.1080/1744666x.2019.1649597,hal-02272791
10.1080/17470919.2014.1003272,
10.1080/17476348.2016.1190647,
10.1080/17476348.2016.1240033,
10.1080/17476348.2019.1626721,
10.1080/17476348.2020.1689123,
10.1080/17522439.2018.1522539,
10.1080/17538947.2016.1180549,hal-02923406
10.1080/1755876x.2015.1022350,insu-01349493
10.1080/1755876x.2015.1049901,hal-01805189
10.1080/17797179.2018.1560845,
10.1080/18756891.2015.1113741,
10.1080/19317611.2015.1120841,
10.1080/19317611.2017.1303013,
10.1080/19336896.2016.1274851,hal-01603861
10.1080/19338244.2010.506501,
10.1080/19338244.2020.1819184,
10.1080/19407963.2014.942734,
10.1080/19440049.2019.1678772,
10.1080/19460171.2017.1352529,halshs-01811049
10.1080/20008198.2019.1617610,hal-02524116
10.1080/20013078.2019.1603048,
10.1080/20016689.2017.1372025,
10.1080/20016689.2018.1562860,hal-02094224
10.1080/20421338.2016.1269460,
10.1080/20469047.2019.1585136,
10.1080/20502877.2020.1796258,
10.1080/20548923.2019.1649083,hal-02389950
10.1080/20555563.2016.1237828,hal-01621069
10.1080/21552851.2016.1188322,
10.1080/2162402x.2015.1100793,
10.1080/2162402x.2015.1137418,
10.1080/2162402x.2016.1154251,
10.1080/2162402x.2017.1338237,
10.1080/2162402x.2018.1424675,
10.1080/2162402x.2018.1442166,
10.1080/2162402x.2018.1450712,
10.1080/2162402x.2018.1452581,
10.1080/2162402x.2018.1550342,hal-02123122
10.1080/21645515.2015.1046661,
10.1080/21645515.2015.1078042,inserm-01246163
10.1080/21645515.2015.1102810,
10.1080/21645515.2018.1549432,
10.1080/21678421.2017.1306566,
10.1080/23144599.2020.1773188,
10.1080/23279095.2019.1644643,
10.1080/23311886.2017.1398125,
10.1080/23723556.2014.999507,hal-01904887
10.1080/24745332.2017.1410456,
10.1080/26410397.2020.1763576,
10.1080/87565641.2016.1274317,
10.1086/595566,
10.1086/679324,
10.1086/685528,
10.1086/689335,
10.1086/702468,
10.1088/0004-637x/806/1/119,insu-01165746
10.1088/0004-637x/806/1/120,insu-01165747
10.1088/0004-637x/808/1/4,insu-01176338
10.1088/0004-637x/808/2/143,insu-01193174
10.1088/0004-637x/809/1/43,insu-01223666
10.1088/0004-637x/811/1/53,hal-02492513
10.1088/0004-637x/811/1/57,insu-01212578
10.1088/0022-3727/48/14/145302,
10.1088/0022-3727/48/23/235001,
10.1088/0022-3727/49/20/205107,
10.1088/0022-3727/49/31/315105,hal-01632945
10.1088/0022-3727/49/39/395202,hal-01558294
10.1088/0031-8949/90/2/028001,hal-01708708
10.1088/0031-9155/60/5/2103,
10.1088/0034-4885/79/4/046901,insu-01292937
10.1088/0067-0049/220/2/33,insu-01223764
10.1088/0951-7715/28/3/825,hal-00962254
10.1088/0953-4075/49/15/154001,insu-01412868
10.1088/0953-8984/28/24/244005,hal-01308758
10.1088/0953-8984/28/27/276002,hal-02070916
10.1088/0957-4484/26/5/054001,
10.1088/0957-4484/27/13/135604,
10.1088/0963-0252/24/1/015028,hal-01101806
10.1088/0964-1726/25/5/055043,
10.1088/1361-6463/aa5162,
10.1088/1361-6463/ab202e,hal-02384710
10.1088/1361-648x/29/5/055001,hal-01390149
10.1088/1361-648x/aa8a03,hal-02972151
10.1088/1361-648x/aa8f36,hal-01632838
10.1088/1361-648x/aaa4cf,hal-01761821
10.1088/1361-648x/aad82f,
10.1088/1361-6498/aa575d,
10.1088/1361-6498/aba402,
10.1088/1361-651x/aab217,
10.1088/1361-651x/ab1624,
10.1088/1361-6528/aa70be,hal-01877701
10.1088/1361-6528/aa923c,hal-01877698
10.1088/1361-6528/aab7e8,
10.1088/1361-6528/aaebb4,hal-02063822
10.1088/1361-6528/aaec39,hal-02025949
10.1088/1361-6544/aa6aaf,hal-02886490
10.1088/1361-6544/aa99a7,hal-01076897
10.1088/1361-6544/aabc8e,hal-01768182
10.1088/1361-6587/aace22,hal-02401979
10.1088/1361-6587/ab49cf,hal-02393454
10.1088/1361-6595/aac0ed,insu-01806396
10.1088/1538-3873/aadbf3,hal-01735001
10.1088/1742-6596/1136/1/012005,hal-01867724
10.1088/1742-6596/1141/1/012072,
10.1088/1742-6596/1141/1/012073,insu-01966074
10.1088/1742-6596/1141/1/012156,
10.1088/1742-6596/1141/1/012157,
10.1088/1742-6596/1141/1/012158,hal-01965090
10.1088/1742-6596/1141/1/012159,
10.1088/1742-6596/1391/1/012010,insu-02417767
10.1088/1742-6596/577/1/012004,hal-01105226
10.1088/1742-6596/585/1/012004,hal-00838285
10.1088/1742-6596/633/1/012010,hal-01213326
10.1088/1742-6596/633/1/012011,hal-01214763
10.1088/1742-6596/633/1/012012,hal-01214766
10.1088/1742-6596/635/1/012028,
10.1088/1742-6596/646/1/012012,hal-01805267
10.1088/1742-6596/657/1/012012,
10.1088/1742-6596/687/1/012027,
10.1088/1742-6596/738/1/012051,insu-01313920
10.1088/1742-6596/738/1/012052,insu-01313911
10.1088/1742-6596/738/1/012068,
10.1088/1742-6596/738/1/012072,insu-01322154
10.1088/1742-6596/738/1/012073,insu-01322101
10.1088/1742-6596/738/1/012099,insu-01313924
10.1088/1742-6596/745/3/032095,
10.1088/1742-6596/771/1/012049,insu-01390908
10.1088/1742-6596/869/1/012070,insu-01562630
10.1088/1742-6596/904/1/012010,
10.1088/1742-6596/936/1/012004,insu-01576537
10.1088/1742-6596/936/1/012048,insu-01576241
10.1088/1742-6596/936/1/012052,insu-01575684
10.1088/1742-6596/936/1/012053,insu-01575416
10.1088/1742-6596/936/1/012061,insu-01576253
10.1088/1742-6596/936/1/012071,insu-01576471
10.1088/1742-6596/936/1/01253,
10.1088/1748-0221/13/01/c01011,
10.1088/1748-3190/11/5/056019,
10.1088/1748-9326/10/1/014012,
10.1088/1748-9326/10/12/124016,hal-01805199
10.1088/1748-9326/10/2/024018,hal-01806258
10.1088/1748-9326/10/6/064014,hal-01806176
10.1088/1748-9326/10/6/064016,
10.1088/1748-9326/10/7/070201,hal-01805239
10.1088/1748-9326/10/8/084013,hal-01244970
10.1088/1748-9326/10/9/094008,hal-01805225
10.1088/1748-9326/11/1/015003,hal-01587293
10.1088/1748-9326/11/10/105006,
10.1088/1748-9326/11/11/114009,hal-01399709
10.1088/1748-9326/11/12/120207,
10.1088/1748-9326/11/3/034013,
10.1088/1748-9326/11/7/074011,hal-02923411
10.1088/1748-9326/11/9/095012,
10.1088/1748-9326/aa63fa,hal-01828297
10.1088/1748-9326/aa67b5,hal-01583964
10.1088/1748-9326/aa693d,
10.1088/1748-9326/aa6b3f,
10.1088/1748-9326/aa6e8a,
10.1088/1748-9326/aa6e8e,hal-02922302
10.1088/1748-9326/aa7250,hal-02165382
10.1088/1748-9326/aa7a19,hal-02904622
10.1088/1748-9326/aa8391,hal-02240964
10.1088/1748-9326/aa8978,hal-01832898
10.1088/1748-9326/aa9152,
10.1088/1748-9326/aa922a,
10.1088/1748-9326/aa9d9a,hal-02903419
10.1088/1748-9326/aaa0b9,hal-01662799
10.1088/1748-9326/aab211,
10.1088/1748-9326/aab2b3,hal-01806890
10.1088/1748-9326/aab304,hal-01806850
10.1088/1748-9326/aab5da,hal-01631434
10.1088/1748-9326/aab63b,
10.1088/1748-9326/aac4bb,hal-01860711
10.1088/1748-9326/aac4c3,
10.1088/1748-9326/aac4d3,hal-02903470
10.1088/1748-9326/aac63c,hal-02903437
10.1088/1748-9326/aadd32,
10.1088/1748-9326/aae9ad,hal-02105151
10.1088/1748-9326/aaea84,hal-02412929
10.1088/1748-9326/aaeae7,
10.1088/1748-9326/aaf303,
10.1088/1748-9326/aaf5d8,hal-02080499
10.1088/1748-9326/ab018a,hal-02899815
10.1088/1748-9326/ab23bf,hal-02323619
10.1088/1748-9326/ab2ee4,hal-02899651
10.1088/1748-9326/ab3012,hal-02973976
10.1088/1748-9326/ab3086,hal-02299296
10.1088/1748-9326/ab3bae,
10.1088/1748-9326/ab4557,hal-02968777
10.1088/1748-9326/ab4867,hal-02974819
10.1088/1748-9326/ab57b3,
10.1088/1751-8113/49/20/204001,hal-01258390
10.1088/1757-899x/364/1/012066,
10.1088/1757-899x/540/1/012015,
10.1088/2040-8978/18/4/044010,
10.1088/2041-8205/801/2/l30,hal-01131577
10.1088/2041-8205/807/2/l29,insu-01176058
10.1088/2041-8205/809/2/l18,
10.1088/2041-8205/813/2/l29,insu-01225064
10.1088/2053-1583/4/1/015028,hal-01432150
10.1088/2053-1583/aa77d4,hal-01517214
10.1088/2053-1591/aa9ef5,
10.1088/2057-1976/aaca01,
10.1088/2399-6528/aa8bf9,
10.1089/aid.2016.0177,pasteur-01416596
10.1089/aid.2019.0143,
10.1089/apc.2016.0015,
10.1089/ars.2017.7493,hal-02616908
10.1089/ast.2014.1196,
10.1089/ast.2014.1230,hal-01136822
10.1089/ast.2016.1492,hal-01790527
10.1089/ast.2016.1502,insu-01423933
10.1089/ast.2016.1532,insu-01575106
10.1089/ast.2016.1533,insu-01575233
10.1089/ast.2016.1551,insu-01575458
10.1089/ast.2018.1819,insu-02073584
10.1089/ast.2018.1908,
10.1089/ast.2018.1917,insu-01934152
10.1089/ast.2018.2001,insu-02196150
10.1089/ast.2019.0625,
10.1089/chi.2019.0042,hal-02459011
10.1089/eco.2017.0037,
10.1089/hgtb.2015.042,
10.1089/hum.2014.072,
10.1089/jayao.2017.0126,
10.1089/jwh.2016.6130,
10.1089/nat.2018.0773,hal-02407933
10.1089/nat.2018.0775,
10.1089/nat.2020.0865,
10.1089/neu.2017.5560,hal-02274778
10.1089/neu.2018.6371,
10.1089/ped.2016.0646,
10.1089/thy.2015.0319,
10.1089/thy.2015.0594,
10.1089/thy.2017.0205,
10.1089/tmj.2017.0041,
10.1089/vbz.2015.1828,
10.1090/conm/649/13025,
10.1090/ert/466,
10.1090/ert/503,
10.1090/mcom/3045,
10.1090/mcom/3363,hal-02190186
10.1090/mcom3045,
10.1090/noti1422,
10.1090/proc/13839,hal-02102704
10.1090/surv/238,hal-02134138
10.1090/tran/7485,hal-01794939
10.1093/acprof:oso/9780198787495.001.0001,hal-02827491
10.1093/acrefore/9780190647926.013.114,insu-01814976
10.1093/ageing/afy071,
10.1093/ahr/121.1.236,
10.1093/ajcn/nqaa277,
10.1093/ajcn/nqy002,
10.1093/ajcn/nqy098,
10.1093/ajcn/nqy299,
10.1093/ajcn/nqy313,
10.1093/ajcn/nqz005,inserm-02457545
10.1093/ajcn/nqz173,
10.1093/ajcn/nqz222,
10.1093/aje/kwv048,
10.1093/aje/kwv298,
10.1093/aje/kww127,hal-01615249
10.1093/aje/kwx036,
10.1093/aje/kwx038,
10.1093/aje/kwx152,
10.1093/aje/kwx218,hal-01710998
10.1093/aje/kwx252,hal-01557298
10.1093/aje/kwx291,
10.1093/aje/kwx336,
10.1093/aje/kwy242,
10.1093/aje/kwy259,
10.1093/aje/kwz071,hal-02479128
10.1093/aje/kwz154,
10.1093/ajh/hpu246,hal-02630758
10.1093/ajh/hpz066,
10.1093/alcalc/agv092,
10.1093/alcalc/agw093,
10.1093/alcalc/agx054,
10.1093/alcalc/agx074.20,
10.1093/alcalc/agx079,
10.1093/alcalc/agy013,hal-02361584
10.1093/annhyg/mev010,hal-01392356
10.1093/annonc/mds236,
10.1093/annonc/mdu253,
10.1093/annonc/mdv189,
10.1093/annonc/mdv266,
10.1093/annonc/mdv378,hal-02559124
10.1093/annonc/mdv491,
10.1093/annonc/mdv549,
10.1093/annonc/mdv550,
10.1093/annonc/mdw126,
10.1093/annonc/mdw132,
10.1093/annonc/mdw263,inserm-01441456
10.1093/annonc/mdw280,hal-01830001
10.1093/annonc/mdw286,
10.1093/annonc/mdw291,
10.1093/annonc/mdw307,inserm-01498783
10.1093/annonc/mdw376.2,
10.1093/annonc/mdw376.3,
10.1093/annonc/mdw666,
10.1093/annonc/mdx003,
10.1093/annonc/mdx070,
10.1093/annonc/mdx108,hal-01604339
10.1093/annonc/mdx175,
10.1093/annonc/mdx309,
10.1093/annonc/mdx482,
10.1093/annonc/mdx635,
10.1093/annonc/mdx691,
10.1093/annonc/mdx707,
10.1093/annonc/mdx763,
10.1093/annonc/mdy044,
10.1093/annonc/mdy104,
10.1093/annonc/mdy111,
10.1093/annonc/mdy202,
10.1093/annonc/mdy244,
10.1093/annonc/mdy287.003,
10.1093/annonc/mdy452,
10.1093/annonc/mdz002,
10.1093/annonc/mdz296,
10.1093/annonc/mdz298,
10.1093/annonc/mdz395,
10.1093/annonc/mdz407,
10.1093/annweh/wxaa015,
10.1093/annweh/wxy023,hal-01795805
10.1093/arclin/acx122,
10.1093/bioinformatics/15.12.1058,
10.1093/bioinformatics/btv320,
10.1093/bioinformatics/btv450,
10.1093/bioinformatics/btx175,hal-01589347
10.1093/bioinformatics/btx560,inserm-01630061
10.1093/bioinformatics/bty008,
10.1093/bioinformatics/bty786,
10.1093/bja/aet304,
10.1093/bja/aeu137,
10.1093/bja/aeu144,
10.1093/bja/aeu369,
10.1093/bja/aeu414,
10.1093/bja/aew050,
10.1093/bja/aew119,
10.1093/bja/aew262,
10.1093/bja/aew391,hal-01508427
10.1093/bja/aex175,
10.1093/bja/aex254,
10.1093/brain/awu353,hal-01138578
10.1093/brain/aww004,
10.1093/carcin/bgv165,
10.1093/carcin/bgx051,
10.1093/chemse/bjw019,hal-01400493
10.1093/chemse/bjx075,
10.1093/cid/ciaa682,
10.1093/cid/ciu834,
10.1093/cid/civ171,
10.1093/cid/civ260,
10.1093/cid/civ578,
10.1093/cid/ciw446,
10.1093/cid/cix1068,
10.1093/cid/cix1087,inserm-02129078
10.1093/cid/cix337,
10.1093/cid/cix480,
10.1093/cid/cix538,
10.1093/cid/cix590,
10.1093/cid/cix854,hal-01864824
10.1093/cid/cix879,pasteur-01739401
10.1093/cid/ciy047,
10.1093/cid/ciy1128,hal-02365585
10.1093/cid/ciy1133,
10.1093/cid/ciy278,hal-01910319
10.1093/cid/ciy786,hal-02059871
10.1093/cid/ciy952,
10.1093/cid/ciy995,
10.1093/cid/ciz253,hal-02549056
10.1093/cid/ciz670,inserm-02415755
10.1093/cid/ciz734,
10.1093/cid/ciz800,hal-02549108
10.1093/ckj/sfaa088,
10.1093/ckj/sfs176,
10.1093/ckj/sfv151,
10.1093/ckj/sfw060,hal-01790133
10.1093/ckj/sfw135,
10.1093/ckj/sfx068,
10.1093/ckj/sfx101,
10.1093/ckj/sfx149,
10.1093/ckj/sfy015,
10.1093/ckj/sfy061,
10.1093/ckj/sfy064,
10.1093/ckj/sfy099,
10.1093/ckj/sfz011,
10.1093/ckj/sfz062,
10.1093/ckj/sfz063,
10.1093/ckj/sfz091,
10.1093/comjnl/bxw032,hal-01449268
10.1093/cvr/cvv025,
10.1093/cvr/cvy197,
10.1093/ecco-jcc/jjaa048,
10.1093/ecco-jcc/jjv152,hal-01282952
10.1093/ecco-jcc/jjv227,hal-01659102
10.1093/ecco-jcc/jjx072,
10.1093/ecco-jcc/jjx136,
10.1093/ecco-jcc/jjy192,
10.1093/ehjci/jex034,hal-01618001
10.1093/ehjci/jez084,hal-02883415
10.1093/ehjci/jez178,hal-02304383
10.1093/ejcts/ezy196,
10.1093/epolic/eiw001,
10.1093/eurheartj/ehu123,
10.1093/eurheartj/ehu217,
10.1093/eurheartj/ehv122,
10.1093/eurheartj/ehv151,hal-01201942
10.1093/eurheartj/ehv481,
10.1093/eurheartj/ehv497,
10.1093/eurheartj/ehv727,
10.1093/eurheartj/ehx208,
10.1093/eurheartj/ehx209,
10.1093/eurheartj/ehx321,
10.1093/eurheartj/ehx324,
10.1093/eurheartj/ehx448,
10.1093/eurheartj/ehx819,
10.1093/eurheartj/ehy288,
10.1093/eurheartj/ehz620,hal-02559140
10.1093/europace/euw067,
10.1093/eurpub/ckaa143,
10.1093/eurpub/ckt179,
10.1093/eurpub/ckv036,
10.1093/eurpub/ckv240,hal-01392347
10.1093/eurpub/ckw058,hal-02437375
10.1093/eurpub/ckw072,inserm-01327120
10.1093/eurpub/ckx012,
10.1093/eurpub/ckx024,hal-01520548
10.1093/eurpub/cky118,
10.1093/eurpub/cky160,
10.1093/eurpub/cky173,
10.1093/eurpub/cky215,
10.1093/eurpub/cky218.291,hal-02343371
10.1093/eurpub/cky230,
10.1093/eurpub/cky274,hal-01978718
